Unnamed: 0,sentence,id,phrase,sentiment,fine,coarse,Predicted_Label,Flag
1100,"Chicago is , in many ways , an admirable achievement .",24969.0,"Chicago is , in many ways , an admirable achievement .",0.80556,very positive,positive,positive,0
1101,"Shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic .",26564.0,"Shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic .",0.70833,positive,positive,positive,1
1102,"Even when foreign directors ... borrow stuff from Hollywood , they invariably shake up the formula and make it more interesting .",25257.0,"Even when foreign directors ... borrow stuff from Hollywood , they invariably shake up the formula and make it more interesting .",0.69444,positive,positive,positive,1
1103,A cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,24301.0,A cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,0.625,positive,positive,positive,1
1104,"Sturdy , entertaining period drama ... both Caine and Fraser have their moments .",26659.0,"Sturdy , entertaining period drama ... both Caine and Fraser have their moments .",0.76389,positive,positive,positive,1
1105,"Whether ( Binoche and Magimel ) are being charming or angst-ridden , they easily fill their scenes and , fine judges both , never overcook the hysteria .",27211.0,"Whether ( Binoche and Magimel ) are being charming or angst-ridden , they easily fill their scenes and , fine judges both , never overcook the hysteria .",0.54167,neutral,neutral,positive,0
1106,"A spunky , original take on a theme that will resonate with singles of many ages .",24470.0,"A spunky , original take on a theme that will resonate with singles of many ages .",0.75,positive,positive,negative,0
1107,It's a glorious groove that leaves you wanting more .,25728.0,It 's a glorious groove that leaves you wanting more .,0.875,very positive,positive,positive,0
1108,Majidi gets uniformly engaging performances from his largely amateur cast .,26031.0,Majidi gets uniformly engaging performances from his largely amateur cast .,0.76389,positive,positive,positive,1
1109,... a well-observed and disturbing little movie,24132.0,... a well-observed and disturbing little movie,0.4305600000000001,neutral,neutral,very positive,0
1110,Fans of Nijinsky will savor every minute of Cox's work .,25283.0,Fans of Nijinsky will savor every minute of Cox 's work .,0.79167,positive,positive,positive,1
1111,"Everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .",25261.0,"Everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .",0.93056,very positive,positive,positive,0
1112,Jagger the actor is someone you want to see again .,25829.0,Jagger the actor is someone you want to see again .,0.72222,positive,positive,positive,1
1113,Escapism in its purest form .,25248.0,Escapism in its purest form .,0.69444,positive,positive,positive,1
1114,"There is a kind of attentive concern that Hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their first public recital .",26957.0,"There is a kind of attentive concern that Hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their first public recital .",0.70833,positive,positive,positive,1
1115,A comic gem with some serious sparkles .,24306.0,A comic gem with some serious sparkles .,0.88889,very positive,positive,positive,0
1116,U.S. audiences may find ( Attal and Gainsbourg's ) unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what Hollywood typically concocts .,226848.0,U.S. audiences may find ( Attal and Gainsbourg 's ) unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what Hollywood typically concocts .,0.68056,positive,positive,positive,1
1118,"Once again , director Jackson strikes a rewarding balance between emotion on the human scale and action\/effects on the spectacular scale .",26285.0,"Once again , director Jackson strikes a rewarding balance between emotion on the human scale and action\/effects on the spectacular scale .",0.75,positive,positive,positive,1
1119,A loving little film of considerable appeal .,24378.0,A loving little film of considerable appeal .,0.80556,very positive,positive,positive,0
1120,"Although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",24579.0,"Although it 's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",0.63889,positive,positive,positive,1
1121,Flawed but worthy look at life in U.S. relocation camps .,223377.0,Flawed but worthy look at life in U.S. relocation camps .,0.55556,neutral,neutral,positive,0
7911,Demands too much of most viewers .,144762.0,Demands too much of most viewers .,0.23611,negative,negative,negative,1
7912,The story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on .,149858.0,The story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you ca n't help but become more disappointed as each overwrought new sequence plods on .,0.30556,negative,negative,negative,1
7913,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit .,146737.0,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit .,0.81944,very positive,positive,positive,0
7914,So I just did .,225828.0,So I just did .,0.5,neutral,neutral,negative,0
7915,"Shamelessly sappy and , worse , runs away from its own provocative theme .",148534.0,"Shamelessly sappy and , worse , runs away from its own provocative theme .",0.18056,very negative,negative,very positive,0
7916,The Ring just left me cold and wet like I was out in the Seattle drizzle without rainwear .,149135.0,The Ring just left me cold and wet like I was out in the Seattle drizzle without rainwear .,0.18056,very negative,negative,negative,0
7917,The film seems a dead weight .,149434.0,The film seems a dead weight .,0.055556,very negative,negative,negative,0
7918,"The lack of pace kills it , although , in a movie about cancer , this might be apt .",149508.0,"The lack of pace kills it , although , in a movie about cancer , this might be apt .",0.31944,negative,negative,negative,1
7919,"For anyone who grew up on Disney's 1950 Treasure Island , or remembers the 1934 Victor Fleming classic , this one feels like an impostor .",145429.0,"For anyone who grew up on Disney 's 1950 Treasure Island , or remembers the 1934 Victor Fleming classic , this one feels like an impostor .",0.19444,very negative,negative,positive,0
7920,"A clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",221957.0,"A clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",0.27778,negative,negative,negative,1
7921,"Watching Scarlet Diva , one is poised for titillation , raw insight or both .",226966.0,"Watching Scarlet Diva , one is poised for titillation , raw insight or both .",0.625,positive,positive,very positive,0
7922,"Instead , we just get messy anger , a movie as personal therapy .",224065.0,"Instead , we just get messy anger , a movie as personal therapy .",0.23611,negative,negative,negative,1
7923,"Meandering , sub-aquatic mess : It's so bad it's good , but only if you slide in on a freebie .",147407.0,"Meandering , sub-aquatic mess : It 's so bad it 's good , but only if you slide in on a freebie .",0.18056,very negative,negative,negative,0
7924,The ending is a cop-out .,226239.0,The ending is a cop-out .,0.18056,very negative,negative,negative,0
7925,What happens to John Q ?,150828.0,What happens to John Q ?,0.5,neutral,neutral,negative,0
7926,I don't have an I Am Sam clue .,146041.0,I do n't have an I Am Sam clue .,0.26389,negative,negative,negative,1
7927,Has the feel of an unedited personal journal .,145748.0,Has the feel of an unedited personal journal .,0.375,negative,negative,positive,0
7928,Remember when Bond had more glamour than clamor ?,225600.0,Remember when Bond had more glamour than clamor ?,0.23611,negative,negative,negative,1
7929,No more .,225162.0,No more .,0.30556,negative,negative,negative,1
7930,"Cry havoc and let slip the dogs of cheese , indeed .",144673.0,"Cry havoc and let slip the dogs of cheese , indeed .",0.5,neutral,neutral,positive,0
7931,This charmless nonsense ensues amid clanging film references that make Jay and Silent Bob's Excellent Adventure seem understated .,150161.0,This charmless nonsense ensues amid clanging film references that make Jay and Silent Bob 's Excellent Adventure seem understated .,0.45833,neutral,neutral,positive,0
7932,"It doesn't quite deserve the gong , but there are more fascinating acts than `` Confessions of a Dangerous Mind . ''",224285.0,"It does n't quite deserve the gong , but there are more fascinating acts than `` Confessions of a Dangerous Mind . ''",0.52778,neutral,neutral,negative,0
7933,The subject of swinging still seems ripe for a documentary -- just not this one .,149903.0,The subject of swinging still seems ripe for a documentary -- just not this one .,0.33333,negative,negative,positive,0
7934,... Hudlin is stuck trying to light a fire with soggy leaves .,142763.0,... Hudlin is stuck trying to light a fire with soggy leaves .,0.375,negative,negative,negative,1
7935,"Unlike his directorial efforts , La Femme Nikita and The Professional , The Transporter lacks Besson's perspective as a storyteller .",150588.0,"Unlike his directorial efforts , La Femme Nikita and The Professional , The Transporter lacks Besson 's perspective as a storyteller .",0.33333,negative,negative,positive,0
7936,"The overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... make that three minutes .",149686.0,"The overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... make that three minutes .",0.16667,very negative,negative,positive,0
7937,"Most of the supporting characters in Eastwood films are weak , as are most of the subplots .",224833.0,"Most of the supporting characters in Eastwood films are weak , as are most of the subplots .",0.13889,very negative,negative,positive,0
7938,This one's weaker than most .,150281.0,This one 's weaker than most .,0.19444,very negative,negative,neutral,0
7939,Audiences will find no mention of political prisoners or persecutions that might paint the Castro regime in less than saintly tones .,143973.0,Audiences will find no mention of political prisoners or persecutions that might paint the Castro regime in less than saintly tones .,0.27778,negative,negative,negative,1
7940,"The film takes too long getting to the good stuff , then takes too long figuring out what to do next .",149439.0,"The film takes too long getting to the good stuff , then takes too long figuring out what to do next .",0.26389,negative,negative,negative,1
7941,You can practically smell the patchouli oil .,151118.0,You can practically smell the patchouli oil .,0.33333,negative,negative,negative,1
7942,To say Analyze That is De Niro's best film since Meet the Parents sums up the sad state of his recent career .,150396.0,To say Analyze That is De Niro 's best film since Meet the Parents sums up the sad state of his recent career .,0.41667,neutral,neutral,very positive,0
7943,"The actors don't inhabit their roles -- they're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",149206.0,"The actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",0.18056,very negative,negative,positive,0
7944,"An often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",143747.0,"An often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",0.23611,negative,negative,negative,1
7945,"This film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions .",150193.0,"This film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions .",0.375,negative,negative,negative,1
7946,Consists of a plot and jokes done too often by people far more talented than Ali G,144598.0,Consists of a plot and jokes done too often by people far more talented than Ali G,0.23611,negative,negative,negative,1
7948,Moderately involving despite bargain-basement photography and hackneyed romance .,147468.0,Moderately involving despite bargain-basement photography and hackneyed romance .,0.29167,negative,negative,negative,1
7949,"There is no insight into the anguish of Heidi's life -- only a depiction of pain , today's version of Greek tragedy , the talk-show guest decrying her fate .",150113.0,"There is no insight into the anguish of Heidi 's life -- only a depiction of pain , today 's version of Greek tragedy , the talk-show guest decrying her fate .",0.59722,neutral,neutral,positive,0
7950,"The editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden .",149325.0,"The editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden .",0.125,very negative,negative,positive,0
7951,"When ( De Palma's ) bad , he's really bad , and Femme Fatale ranks with the worst he has done .",150861.0,"When ( De Palma 's ) bad , he 's really bad , and Femme Fatale ranks with the worst he has done .",0.097222,very negative,negative,positive,0
7952,"Tadpole is emblematic of the witless ageism afflicting films : Young is cool , and too young is too cool .",148998.0,"Tadpole is emblematic of the witless ageism afflicting films : Young is cool , and too young is too cool .",0.44444,neutral,neutral,negative,0
7953,"I doubt anyone will remember the picture by the time Christmas really rolls around , but maybe it'll be on video by then .",146052.0,"I doubt anyone will remember the picture by the time Christmas really rolls around , but maybe it 'll be on video by then .",0.27778,negative,negative,positive,0
7954,"Uncertain in tone ... a garbled exercise in sexual politics , a junior varsity Short Cuts by way of Very Bad Things .",150552.0,"Uncertain in tone ... a garbled exercise in sexual politics , a junior varsity Short Cuts by way of Very Bad Things .",0.27778,negative,negative,negative,1
7955,"All's well that ends well , and rest assured , the consciousness-raising lessons are cloaked in gross-out gags .",143590.0,"All 's well that ends well , and rest assured , the consciousness-raising lessons are cloaked in gross-out gags .",0.45833,neutral,neutral,very positive,0
7956,"The only thing worse than your substandard , run-of-the-mill Hollywood picture is an angst-ridden attempt to be profound .",149674.0,"The only thing worse than your substandard , run-of-the-mill Hollywood picture is an angst-ridden attempt to be profound .",0.083333,very negative,negative,negative,0
7957,"If you think that Jennifer Lopez has shown poor judgment in planning to marry Ben Affleck , wait till you see Maid in Manhattan .",146246.0,"If you think that Jennifer Lopez has shown poor judgment in planning to marry Ben Affleck , wait till you see Maid in Manhattan .",0.23611,negative,negative,positive,0
7958,"Stars Matthew Perry and Elizabeth Hurley illicit more than a chuckle , and more jokes land than crash , but ultimately Serving Sara doesn't distinguish itself from the herd .",148842.0,"Stars Matthew Perry and Elizabeth Hurley illicit more than a chuckle , and more jokes land than crash , but ultimately Serving Sara does n't distinguish itself from the herd .",0.36111,negative,negative,negative,1
7959,"It's best to avoid imprisonment with the dull , nerdy folks that inhabit Cherish .",146459.0,"It 's best to avoid imprisonment with the dull , nerdy folks that inhabit Cherish .",0.31944,negative,negative,neutral,0
7960,Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .,144679.0,Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .,0.31944,negative,negative,negative,1
7961,"In the end , Ted Bundy's only justification is the director's common but unexplored fascination with the frustrated maniac ; there's no larger point , and little social context .",146311.0,"In the end , Ted Bundy 's only justification is the director 's common but unexplored fascination with the frustrated maniac ; there 's no larger point , and little social context .",0.51389,neutral,neutral,positive,0
7962,... ( like ) channel surfing between the Discovery Channel and a late-night made-for-cable action movie .,142761.0,... ( like ) channel surfing between the Discovery Channel and a late-night made-for-cable action movie .,0.30556,negative,negative,negative,1
7963,"A movie that , rather than skip along the Seine , more or less slogs its way through soggy Paris , tongue uncomfortably in cheek .",143242.0,"A movie that , rather than skip along the Seine , more or less slogs its way through soggy Paris , tongue uncomfortably in cheek .",0.25,negative,negative,negative,1
7964,"Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .",148564.0,"Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .",0.27778,negative,negative,negative,1
7965,Imagine a really bad community theater production of West Side Story without the songs .,146261.0,Imagine a really bad community theater production of West Side Story without the songs .,0.19444,very negative,negative,negative,0
7966,"Soul is what's lacking in every character in this movie and , subsequently , the movie itself .",148770.0,"Soul is what 's lacking in every character in this movie and , subsequently , the movie itself .",0.15278,very negative,negative,neutral,0
7967,"A one-trick pony whose few T&A bits still can't save itself from being unoriginal , unfunny and unrecommendable .",143251.0,"A one-trick pony whose few T&A bits still ca n't save itself from being unoriginal , unfunny and unrecommendable .",0.16667,very negative,negative,neutral,0
7968,The worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors,149995.0,The worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors,0.41667,neutral,neutral,negative,0
7969,"It may be a prize winner , but Teacher is a bomb .",146724.0,"It may be a prize winner , but Teacher is a bomb .",0.52778,neutral,neutral,neutral,1
7970,The production values are up there .,149780.0,The production values are up there .,0.63889,positive,positive,negative,0
7971,The use of CGI and digital ink-and-paint make the thing look really slick .,226530.0,The use of CGI and digital ink-and-paint make the thing look really slick .,0.90278,very positive,positive,positive,0
7972,The voices are fine as well .,226539.0,The voices are fine as well .,0.625,positive,positive,negative,0
7973,"The problem , it is with most of these things , is the script .",226443.0,"The problem , it is with most of these things , is the script .",0.22222,negative,negative,negative,1
7974,"It's got its heart in the right place , but it also wilts after awhile .",146493.0,"It 's got its heart in the right place , but it also wilts after awhile .",0.48611,neutral,neutral,positive,0
7975,Proves that a movie about goodness is not the same thing as a good movie .,148182.0,Proves that a movie about goodness is not the same thing as a good movie .,0.18056,very negative,negative,negative,0
7976,"Well , it does go on forever .",150762.0,"Well , it does go on forever .",0.27778,negative,negative,negative,1
7977,This overproduced and generally disappointing effort isn't likely to rouse the Rush Hour crowd .,150291.0,This overproduced and generally disappointing effort is n't likely to rouse the Rush Hour crowd .,0.19444,very negative,negative,negative,0
7978,Topkapi this is not .,150487.0,Topkapi this is not .,0.26389,negative,negative,negative,1
7979,"If Shayamalan wanted to tell a story about a man who loses his faith , why didn't he just do it , instead of using bad sci-fi as window dressing ?",146186.0,"If Shayamalan wanted to tell a story about a man who loses his faith , why did n't he just do it , instead of using bad sci-fi as window dressing ?",0.15278,very negative,negative,negative,0
7980,Ethan Hawke has always fancied himself the bastard child of the Beatnik generation and it's all over his Chelsea Walls .,145131.0,Ethan Hawke has always fancied himself the bastard child of the Beatnik generation and it 's all over his Chelsea Walls .,0.375,negative,negative,negative,1
7981,Equal parts bodice-ripper and plodding costume drama .,145111.0,Equal parts bodice-ripper and plodding costume drama .,0.54167,neutral,neutral,negative,0
7982,"I'm not suggesting that you actually see it , unless you're the kind of person who has seen every Wim Wenders film of the '70s .",145951.0,"I 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every Wim Wenders film of the '70s .",0.20833,negative,negative,positive,0
7983,"While the film misfires at every level , the biggest downside is the paucity of laughter in what's supposed to be a comedy .",150928.0,"While the film misfires at every level , the biggest downside is the paucity of laughter in what 's supposed to be a comedy .",0.15278,very negative,negative,positive,0
7984,"If you liked the 1982 film then , you'll still like it now .",146242.0,"If you liked the 1982 film then , you 'll still like it now .",0.80556,very positive,positive,positive,0
7985,"A 93-minute condensation of a 26-episode TV series , with all of the pitfalls of such you'd expect .",142972.0,"A 93-minute condensation of a 26-episode TV series , with all of the pitfalls of such you 'd expect .",0.36111,negative,negative,very positive,0
7986,Guillen rarely gets beneath the surface of things .,145660.0,Guillen rarely gets beneath the surface of things .,0.34722,negative,negative,negative,1
7987,"She lists ingredients , but never mixes and stirs .",148541.0,"She lists ingredients , but never mixes and stirs .",0.36111,negative,negative,negative,1
7988,Audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .,143972.0,Audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .,0.16667,very negative,negative,positive,0
7989,To imagine the life of Harry Potter as a martial arts adventure told by a lobotomized Woody Allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is Kung Pow : Enter the Fist .,150390.0,To imagine the life of Harry Potter as a martial arts adventure told by a lobotomized Woody Allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is Kung Pow : Enter the Fist .,0.15278,very negative,negative,positive,0
7990,"It delivers some chills and sustained unease , but flounders in its quest for Deeper Meaning .",146652.0,"It delivers some chills and sustained unease , but flounders in its quest for Deeper Meaning .",0.33333,negative,negative,positive,0
7991,Credibility levels are low and character development a non-starter .,144652.0,Credibility levels are low and character development a non-starter .,0.19444,very negative,negative,very positive,0
7992,"I would have preferred a transfer down the hall to Mr. Holland's class for the music , or to Robin Williams's lecture so I could listen to a teacher with humor , passion , and verve .",223882.0,"I would have preferred a transfer down the hall to Mr. Holland 's class for the music , or to Robin Williams 's lecture so I could listen to a teacher with humor , passion , and verve .",0.27778,negative,negative,negative,1
7993,"For the most part , the ingredients are there .",223405.0,"For the most part , the ingredients are there .",0.56944,neutral,neutral,positive,0
7994,But an unwillingness to explore beyond the surfaces of her characters prevents Nettelbeck's film from coming together .,222727.0,But an unwillingness to explore beyond the surfaces of her characters prevents Nettelbeck 's film from coming together .,0.31944,negative,negative,positive,0
7995,"An earnest , heartrending look at the divide between religious fundamentalists and their gay relatives .",222285.0,"An earnest , heartrending look at the divide between religious fundamentalists and their gay relatives .",0.81944,very positive,positive,positive,0
7996,It's also heavy-handed and devotes too much time to bigoted views .,146443.0,It 's also heavy-handed and devotes too much time to bigoted views .,0.25,negative,negative,negative,1
7997,"A mawkish , implausible platonic romance that makes Chaplin's City Lights seem dispassionate by comparison .",143189.0,"A mawkish , implausible platonic romance that makes Chaplin 's City Lights seem dispassionate by comparison .",0.33333,negative,negative,positive,0
7998,"Yes , one enjoys seeing Joan grow from awkward young woman to strong , determined monarch , but her love for the philandering Philip only diminishes her stature .",151098.0,"Yes , one enjoys seeing Joan grow from awkward young woman to strong , determined monarch , but her love for the philandering Philip only diminishes her stature .",0.58333,neutral,neutral,positive,0
7999,"It's a film that hinges on its casting , and Glover really doesn't fit the part .",146413.0,"It 's a film that hinges on its casting , and Glover really does n't fit the part .",0.27778,negative,negative,positive,0
8000,"This is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",150223.0,"This is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",0.16667,very negative,negative,negative,0
8001,"... with the candy-like taste of it fading faster than 25-cent bubble gum , I realized this is a throwaway movie that won't stand the test of time .",221854.0,"... with the candy-like taste of it fading faster than 25-cent bubble gum , I realized this is a throwaway movie that wo n't stand the test of time .",0.027778,very negative,negative,negative,0
8002,It's a trifle .,146426.0,It 's a trifle .,0.54167,neutral,neutral,positive,0
8003,"Literally nothing in The Pool is new , but if you grew up on the stalker flicks of the 1980's this one should appease you for 90 minutes .",147211.0,"Literally nothing in The Pool is new , but if you grew up on the stalker flicks of the 1980 's this one should appease you for 90 minutes .",0.55556,neutral,neutral,positive,0
8004,Arguably the year's silliest and most incoherent movie .,143862.0,Arguably the year 's silliest and most incoherent movie .,0.26389,negative,negative,negative,1
8005,"Anyway , for one reason or another , Crush turns into a dire drama partway through .",222412.0,"Anyway , for one reason or another , Crush turns into a dire drama partway through .",0.41667,neutral,neutral,negative,0
8006,"After that , it just gets stupid and maudlin .",222204.0,"After that , it just gets stupid and maudlin .",0.16667,very negative,negative,negative,0
8007,"Too bad , but thanks to some lovely comedic moments and several fine performances , it's not a total loss .",226788.0,"Too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total loss .",0.61111,positive,positive,positive,1
8008,Chao was Chen Kaige's assistant for years in China .,222907.0,Chao was Chen Kaige 's assistant for years in China .,0.5,neutral,neutral,negative,0
8009,He has not learnt that storytelling is what the movies are about .,223622.0,He has not learnt that storytelling is what the movies are about .,0.19444,very negative,negative,neutral,0
8010,A mixed bag of a comedy that can't really be described as out of this world .,143215.0,A mixed bag of a comedy that ca n't really be described as out of this world .,0.34722,negative,negative,negative,1
8011,The film is a travesty of the genre and even as spoof takes itself too seriously .,149412.0,The film is a travesty of the genre and even as spoof takes itself too seriously .,0.11111,very negative,negative,positive,0
8012,Marries the amateurishness of The Blair Witch Project with the illogic of Series 7 : The Contenders to create a completely crass and forgettable movie .,147353.0,Marries the amateurishness of The Blair Witch Project with the illogic of Series 7 : The Contenders to create a completely crass and forgettable movie .,0.22222,negative,negative,negative,1
8013,The Piano Teacher is the sort of movie that discourages American audiences from ever wanting to see another foreign film .,149133.0,The Piano Teacher is the sort of movie that discourages American audiences from ever wanting to see another foreign film .,0.18056,very negative,negative,neutral,0
8014,"If it's another regurgitated action movie you're after , there's no better film than Half Past Dead .",146190.0,"If it 's another regurgitated action movie you 're after , there 's no better film than Half Past Dead .",0.55556,neutral,neutral,negative,0
8015,So what is the point ?,148686.0,So what is the point ?,0.18056,very negative,negative,negative,0
8016,"Lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .",147270.0,"Lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .",0.66667,positive,positive,positive,1
8017,This is junk food cinema at its greasiest .,150233.0,This is junk food cinema at its greasiest .,0.33333,negative,negative,negative,1
8018,"When it's all wet , Blue Crush is highly enjoyable .",227086.0,"When it 's all wet , Blue Crush is highly enjoyable .",0.86111,very positive,positive,negative,0
8019,"When it's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",150873.0,"When it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",0.38889,negative,negative,negative,1
8020,Most new movies have a bright sheen .,224831.0,Most new movies have a bright sheen .,0.66667,positive,positive,negative,0
8021,"Some , like Ballistic , arrive stillborn ... looking like the beaten , well-worn video box cover of seven years into the future .",225862.0,"Some , like Ballistic , arrive stillborn ... looking like the beaten , well-worn video box cover of seven years into the future .",0.18056,very negative,negative,negative,0
8022,"The story is naturally poignant , but first-time screenwriter Paul Pender overloads it with sugary bits of business .",149878.0,"The story is naturally poignant , but first-time screenwriter Paul Pender overloads it with sugary bits of business .",0.38889,negative,negative,negative,1
8023,You see Robert De Niro singing - and dancing to - West Side Story show tunes .,227304.0,You see Robert De Niro singing - and dancing to - West Side Story show tunes .,0.48611,neutral,neutral,negative,0
8024,Choose your reaction : A. ) That sure is funny !,222932.0,Choose your reaction : A. ) That sure is funny !,0.61111,positive,positive,positive,1
8025,B. ) That sure is pathetic !,222527.0,B. ) That sure is pathetic !,0.15278,very negative,negative,negative,0
8026,A sermonizing and lifeless paean to teenage dullards .,143332.0,A sermonizing and lifeless paean to teenage dullards .,0.125,very negative,negative,positive,0
8027,This dramatically shaky contest of wills only reiterates the old Hollywood saw : Evil is interesting and good is boring .,150170.0,This dramatically shaky contest of wills only reiterates the old Hollywood saw : Evil is interesting and good is boring .,0.41667,neutral,neutral,neutral,1
8028,"Before long , the film starts playing like General Hospital crossed with a Saturday Night Live spoof of Dog Day Afternoon .",144091.0,"Before long , the film starts playing like General Hospital crossed with a Saturday Night Live spoof of Dog Day Afternoon .",0.38889,negative,negative,positive,0
8029,"The charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin .",149278.0,"The charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin .",0.25,negative,negative,positive,0
8030,"Instead of accurately accounting a terrible true story , the film's more determined to become the next Texas Chainsaw Massacre .",224066.0,"Instead of accurately accounting a terrible true story , the film 's more determined to become the next Texas Chainsaw Massacre .",0.38889,negative,negative,negative,1
8031,But what about the countless other people who'd merely like to watch a solid tale about a universally interesting soul ?,222833.0,But what about the countless other people who 'd merely like to watch a solid tale about a universally interesting soul ?,0.54167,neutral,neutral,neutral,1
8032,"A silly , self-indulgent film about a silly , self-indulgent filmmaker .",143340.0,"A silly , self-indulgent film about a silly , self-indulgent filmmaker .",0.31944,negative,negative,negative,1
8033,"Scarlet Diva has a voyeuristic tug , but all in all it's a lot less sensational than it wants to be .",148406.0,"Scarlet Diva has a voyeuristic tug , but all in all it 's a lot less sensational than it wants to be .",0.34722,negative,negative,negative,1
8034,"The character is too forced and overwritten to be funny or believable much of the time , and Clayburgh doesn't always improve the over-the-top mix .",149267.0,"The character is too forced and overwritten to be funny or believable much of the time , and Clayburgh does n't always improve the over-the-top mix .",0.38889,negative,negative,negative,1
8035,"Flashy , pretentious and as impenetrable as Morvern's thick , working-class Scottish accent .",145373.0,"Flashy , pretentious and as impenetrable as Morvern 's thick , working-class Scottish accent .",0.23611,negative,negative,negative,1
8040,"Lame , haphazard teen comedy .",147074.0,"Lame , haphazard teen comedy .",0.19444,very negative,negative,negative,0
8041,"It's the kind of movie that ends up festooning U.S. art house screens for no reason other than the fact that it's in French ( well , mostly ) with English subtitles and is magically ` significant ' because of that .",224254.0,"It 's the kind of movie that ends up festooning U.S. art house screens for no reason other than the fact that it 's in French ( well , mostly ) with English subtitles and is magically ` significant ' because of that .",0.27778,negative,negative,negative,1
8042,"This miserable excuse of a movie runs on empty , believing Flatbush machismo will get it through .",150273.0,"This miserable excuse of a movie runs on empty , believing Flatbush machismo will get it through .",0.097222,very negative,negative,positive,0
8043,"Expect to be reminded of other , better films , especially Seven , which director William Malone slavishly copies .",145238.0,"Expect to be reminded of other , better films , especially Seven , which director William Malone slavishly copies .",0.20833,negative,negative,negative,1
8044,"Nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative cliches and telegraphed episodes smell of old soap opera .",147616.0,"Nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative cliches and telegraphed episodes smell of old soap opera .",0.34722,negative,negative,very positive,0
